qid,state_name,lat,lon,name_en,name_hi,name_ta,name_te,name_kn,name_ml,name_bn,name_or,name_mr,name_gu,image_url,deity,religion,architecture_style,commissioned_by,founded_by,inception,heritage_status,inscription,commons_category,wiki_image_url,best_image_url,image_license,image_author,wikipedia_en
Q31372821,Tamil Nadu,,,Edappaadi Savuntamman And Vinaayakar temple,,எடப்பாடி சவுண்டம்மன் மற்றும் விநாயகர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372822,Tamil Nadu,,,,,வாலாபுரம் செல்லியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372825,Tamil Nadu,,,,,ரெட்டியூர் காலனி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372826,Tamil Nadu,,,,,பழையகரம் லெட்சுமி நாராயணப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372829,Tamil Nadu,,,,,தென் அழகாபுரம் மாரியம்மன் சுப்பிரமணியம் சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372830,Tamil Nadu,,,,,வாணகிரி லெட்சுமி நாராயணப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372831,Tamil Nadu,,,,,தொழுதாலங்குடி அபிமுக்தீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372834,Tamil Nadu,,,,,பூசாரிப்பட்டி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372835,Tamil Nadu,,,,,முடிஉண்பதிநல்லூர் திருக்குளம்பீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372836,Tamil Nadu,,,,,சேமங்கலம் அகஸ்தீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372839,Tamil Nadu,,,Amarakundhi Selliyamman temple,,அமரகுந்தி செல்லியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372840,Tamil Nadu,,,,,கசுவரெட்டிப்பட்டி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372841,Tamil Nadu,,,Urariuraran Koodal Varadharaaja Perumaal temple,,உறரிஉறரன் கூடல் வரதராஜப் பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372844,Tamil Nadu,,,,,நெடுங்குளம் செல்லாண்டி அம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372846,Tamil Nadu,,,,,வாணாதிராஜபுரம் நடுத்தெரு மன்மதீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372847,Tamil Nadu,,,,,நெடுங்குளம் சிலுவம்பட்டி அழகு நாச்சியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372850,Tamil Nadu,,,,,குத்தாலம் ஓம்காளீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372851,Tamil Nadu,,,,,நெடுங்குளம் சிலுவம்பட்டி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372853,Tamil Nadu,11.010400,79.435800,,,வேப்பத்தூர் காமாட்சி கைலாசநாதர் சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372854,Tamil Nadu,11.011800,79.432500,,,வேப்பத்தூர் பிரசன்ன வெங்கடாஜலபதி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372856,Tamil Nadu,,,,,கருப்பூர் சுப்ரமணிய சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372859,Tamil Nadu,,,,,மாப்படுகை திருமேனி அழகியநாதசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372860,Tamil Nadu,,,,,கீரிப்பட்டி பழனியாண்டவர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372861,Tamil Nadu,,,,,கொத்தங்குடி கோபிஸ்வர சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372863,Tamil Nadu,,,,,ஒட்டப்பட்டி பாலசுப்பிரமணிய சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372865,Tamil Nadu,,,,,படையாச்சியூர் கந்தசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372867,Tamil Nadu,,,,,பாப்பம்பாடி கந்தசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372868,Tamil Nadu,,,,,திருநாகேஸ்வரம் ராமகிருஷ்ண விவேகானந்தர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372870,Tamil Nadu,,,,,பச்சனம்பட்டி செங்கழனியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372872,Tamil Nadu,,,,,மானம்பாடி காளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372875,Tamil Nadu,,,,,கஞ்சநாயக்கன்பட்டி காளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372876,Tamil Nadu,,,,,திருவிசநல்லூர் வரதராஜபெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372877,Tamil Nadu,,,,,பூமிநாயக்கன்பட்டி காளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372879,Tamil Nadu,,,,,தொழுதாலங்குடி பொன்னியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372881,Tamil Nadu,,,,,சுவாமிமலை எல்லையம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372882,Tamil Nadu,,,,,கட்டளைச்சேரி நெல்லிக்கொல்லை மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372883,Tamil Nadu,,,,,செக்காரப்பட்டி பழனியாண்டவர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372886,Tamil Nadu,,,,,தீவட்டிப்பட்டி மன்னார்சாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372889,Tamil Nadu,,,,,சின்னப்பம்பட்டி வேட்டைகார சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372890,Tamil Nadu,,,,,தும்பிப்பாடி செட்டிப்பட்டி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372892,Tamil Nadu,,,,,ஒட்டப்பட்டி செல்லாண்டியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372893,Tamil Nadu,,,,,புதுசாம்பள்ளி முத்துக்குமாரசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372894,Tamil Nadu,,,,,மகுட ஞ்சாவடி ஸ்ரீ சுப்பரமணியர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372898,Tamil Nadu,,,,,திருப்புறம்பியம் திரௌபதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372899,Tamil Nadu,,,,,செம்பியவரம்பல் மாரியம்மன் மற்றும் பிடாரி ஏகாம்பரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372900,Tamil Nadu,,,,,மணியனூர் முத்துக்குமாரசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372903,Tamil Nadu,,,,,வருகப்பட்டி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372905,Tamil Nadu,,,,,பிள்ளைகளத்தூர் காளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372908,Tamil Nadu,,,,,மல்லியம் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372909,Tamil Nadu,,,,,சின்னப்பநாய்க்கன்பாளையம் முத்துக்குமார சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372910,Tamil Nadu,,,,,ஏழாம்கட்டளை பிடாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372914,Tamil Nadu,,,,,கதிராமங்கலம் தர்மராஜசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372915,Tamil Nadu,,,,,வீரணம்பாளையம் மாரியம்மன் விநாயகர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372916,Tamil Nadu,,,,,நரசிங்கன்பேட்டை மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372918,Tamil Nadu,,,,,சமுத்தினார்குடி அய்யனார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372921,Tamil Nadu,,,Asikkaatu Muththumaariyamman temple,,அசிக்காடு முத்துமாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372922,Tamil Nadu,,,,,தத்துவாஞ்சேரி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372926,Tamil Nadu,,,,,புளியஞ்சேரி காளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372927,Tamil Nadu,,,,,பூச்சுட்டி லெட்சுமி நாராயண பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372928,Tamil Nadu,,,,,காளகஸ்தினாதபுரம் கைலாசநாதர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372930,Tamil Nadu,,,,,பிராந்தகம் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372933,Tamil Nadu,,,,,மாதிரிமங்கலம் மகாசாஸ்தா அய்யனார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372934,Tamil Nadu,,,,,துத்திப்பாளையம் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372935,Tamil Nadu,,,,,பெரியகவுண்டம்பட்டி நல்லாயிஅம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372937,Tamil Nadu,,,,,கொந்தளம் மாரியம்மன் காளியம்மன் பொன்காளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372940,Tamil Nadu,,,,,முனப்பாக்கம் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372941,Tamil Nadu,,,,,திருவாவடுதுறை திரௌபதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372944,Tamil Nadu,,,,,செங்கழ நீர்ப்பட்டி முருகன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372945,Tamil Nadu,,,,,மாபடுகை சுமங்கலி காளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372948,Tamil Nadu,,,,,நெம்மேலி அய்யனார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372949,Tamil Nadu,,,,,பிள்ளாநல்லூர் செட்டிக்குமார சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372950,Tamil Nadu,,,,,மகாராஜபுரம் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372951,Tamil Nadu,,,,,சுந்தரபெருமாள்கோயில் தர்மராஜ் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372954,Tamil Nadu,,,,,மறையூர் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372955,Tamil Nadu,,,,,மேலஅகலங்கண் மகா மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372956,Tamil Nadu,,,,,திருநரையூர் திரௌபதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372958,Tamil Nadu,,,Asikkaatu Kaaliyamman temple,,அசிக்காடு காளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372959,Tamil Nadu,,,,,பெருமங்கலம் கம்பநாதசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372961,Tamil Nadu,,,,,சுவாமிமலை மகாளிங்கசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372962,Tamil Nadu,,,Inaam Thirunalloor Meenaatchi Sundhareswarar temple,,இனாம் திருநல்லூர் மீனாட்சி சுந்தரேஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372965,Tamil Nadu,,,,,விராலூர் லெட்சுமி நாராயணப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372966,Tamil Nadu,,,,,பெருந்தோட்டம் ஐராவதீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372968,Tamil Nadu,,,,,முருகமங்கலம் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372973,Tamil Nadu,,,,,பல்லக்காபாளையம் சுப்பிரமணியசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372974,Tamil Nadu,,,,,வாணாதிராஜபுரம் அய்யனார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372980,Tamil Nadu,,,,,கல்குறிச்சி திருமலைநாராயணபெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372981,Tamil Nadu,,,Akkaraippatti Maariyamman temple,,அக்கரைப்பட்டி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372982,Tamil Nadu,,,,,மல்லசமுத்திரம் செல்லாண்டியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372984,Tamil Nadu,,,,,வெண்ணந்தூர் அங்காளம்மன் மற்றும் ஆலமரத்து விநாயகர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372986,Tamil Nadu,,,Edaiyappatti Sellaandiyamman temple,,எடையப்பட்டி செல்லாண்டியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372989,Tamil Nadu,,,,,சித்தமல்லி கைலாசநாதர் மற்றும் சுந்தர நாராயணப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372990,Tamil Nadu,,,,,வில்லியவரம்பல் சீனிவாசப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372991,Tamil Nadu,,,,,திருநாகேஸ்வரம் மேலமாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372994,Tamil Nadu,,,,,கொத்தங்குடி வீரமகாகாளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372995,Tamil Nadu,,,,,தாழஞ்சேரி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372996,Tamil Nadu,,,,,ஸ்ரீகண்டபுரம் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31372999,Tamil Nadu,,,Aanaikkaaransaththiram Puleesvariyamman temple,अणिक्कराणांष्ठतिरम पुलेश्वर्य्यामन् मंदिर,ஆணைக்காரன்சத்திரம் புலீஸ்வரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373002,Tamil Nadu,,,,,காஞ்சுவாய் லெட்சுமி நாராயண பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373003,Tamil Nadu,,,,,நடுவக்கரை ராஜகோபாலசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373006,Tamil Nadu,,,,,கோடாங்குடி கார்க்கோடநாதசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373007,Tamil Nadu,,,,,சாத்தங்குடி லெட்சுமி நாராயண பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373008,Tamil Nadu,,,,,மாங்குடி செல்லியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373012,Tamil Nadu,,,Alakkuti Kooththaperumaal temple,,அளக்குடி கூத்தபெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373014,Tamil Nadu,,,,,சீர்காழி நாகேஸ்வரமுடையார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373017,Tamil Nadu,,,,,முள்ளங்குடி கைலாசநாதசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373018,Tamil Nadu,,,,,மொழையூர் கைலாசநாதசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373021,Tamil Nadu,,,Abiraamapuram Brahmapureesvaraswamy temple,,அபிராமபுரம் பிரம்மபுரீஸ்வரசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373022,Tamil Nadu,,,,,சோழியவிளாகம் சாமுண்டீஸ்வரசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373024,Tamil Nadu,,,,,காமாட்சிபுரம் விஸ்வநாதசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373027,Tamil Nadu,,,,,மாதிரிமங்கலம் கைலாசநாதர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373028,Tamil Nadu,,,,,காமட்சிப்பட்டி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373031,Tamil Nadu,,,Arivaloor Varadharaajaperumaal temple,,அரிவளூர் வரதராஜபெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373032,Tamil Nadu,,,,,நவலை தீப்பாஞ்சியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373035,Tamil Nadu,,,,,கைலாயபுரம் வெற்றிவேல் முருகன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373036,Tamil Nadu,,,,,வத்தல்மலை பெரியூர் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373037,Tamil Nadu,,,,,மேலையூர் துர்க்கையம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373040,Tamil Nadu,,,,,கோழியக்குடி பிமேஸ்வர சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373041,Tamil Nadu,,,,,மானம்பாடி நாகநாத சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373042,Tamil Nadu,,,,,சோளப்பாடி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373046,Tamil Nadu,,,,,கம்மம்பட்டி ஊத்துகோம்பை மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373047,Tamil Nadu,,,,,திம்மகுடி காசிவிஸ்வநாத சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373048,Tamil Nadu,,,,,கொண்டசமுத்திரம் தியாகராஜசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373050,Tamil Nadu,,,,,கீழமருத்துவக்குடி உபயவேதீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373051,Tamil Nadu,,,Aththiruchchana Alli Maariyamman temple,,அத்திருச்சன அள்ளி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373052,Tamil Nadu,,,,,சேங்கனூர் சிவலோகநாதசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373055,Tamil Nadu,,,,,நாலூர் பலாசவனேஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373057,Tamil Nadu,,,,,பருத்திச்சோரி கைலாசநாதர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373058,Tamil Nadu,,,,,கள்ளூர் சுப்ரமணியசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373061,Tamil Nadu,,,,,கீழக்கொற்கை பிரம்மபுரீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373062,Tamil Nadu,,,,,பெரம்படி திருமுலநாதசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373063,Tamil Nadu,,,,,பொம்பட்டி சுப்ரமணியசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373065,Tamil Nadu,,,Asikkaatu Mahalingaswamy temple,,அசிக்காடு மகாலிங்கசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373067,Tamil Nadu,,,,,கீழ்குப்பம் சுப்ரமணியசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373068,Tamil Nadu,,,,,நாகம்பாடி நாகநாதசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373071,Tamil Nadu,,,,,கருவாழக்கரை மந்தையசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373072,Tamil Nadu,,,,,நெய்குப்பை சோளீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373073,Tamil Nadu,,,Ekkoor Subramaniyasamy temple,,எக்கூர் சுப்ரமணியசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373077,Tamil Nadu,,,,,திட்டச்சேரி விசுவநாத சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373078,Tamil Nadu,,,Adilam Subramaniyasamy temple,,அடிலம் சுப்ரமணியசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373079,Tamil Nadu,,,,,நெய்குப்பை சுந்தரேஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373083,Tamil Nadu,,,,,எளச்சூர் சிவ சுப்ரமணியசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373085,Tamil Nadu,,,,,மாம்பாடி துரோபதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373086,Tamil Nadu,,,,,ஏலகிரி கோணமாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373088,Tamil Nadu,,,,,ஏலகிரி கமல்நத்தம் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373090,Tamil Nadu,,,,,மாதேஅள்ளி காளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373091,Tamil Nadu,,,Erumal Akasdheeswarar temple,,எருமல் அகஸ்தீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373094,Tamil Nadu,,,,,பருவதனஅள்ளி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373097,Tamil Nadu,,,,,கொண்டேசன் அள்ளி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373098,Tamil Nadu,,,,,நாகமரை செலப்பாடி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373104,Tamil Nadu,,,,,மல்லபுரம் விருப்பாட்சீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373105,Tamil Nadu,,,,,ஏரியூர் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373107,Tamil Nadu,,,,,தண்டந்தோட்டம் ஆதிமூலப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373109,Tamil Nadu,,,,,கிடாத்தலை மேடு துர்க்காபுரீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373110,Tamil Nadu,,,,,கீழக்காட்டூர் அய்யனார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373112,Tamil Nadu,,,,,பேயல் மாரி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373113,Tamil Nadu,,,,,செறுகடம்பூர் கற்பக விநாயகர் மற்றும் விசுவநாத சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373116,Tamil Nadu,,,,,பல்லவராயன்பேட்டை மீனாட்சி சுந்தரேஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373119,Tamil Nadu,,,Anjanaalli Maariyamman temple,,அஞ்சனஅள்ளி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373120,Tamil Nadu,,,,,சேந்தங்குடி கைலாசநாதர் மற்றும் லெட்சுமிநாராயணபெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373123,Tamil Nadu,,,,,திருமங்கலம் பூலோகநாத சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373124,Tamil Nadu,,,,,முருகமங்கலம் கைலாசநாதர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373125,Tamil Nadu,,,,,கொண்டகார அள்ளி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373128,Tamil Nadu,,,,,பருவதன அள்ளி பத்ர காளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373129,Tamil Nadu,,,,,கீழையூர் சடைமுதீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373130,Tamil Nadu,,,,,குறிச்சி விஸ்வநாத சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373133,Tamil Nadu,,,,,திருவிடைகழி வரதராஜப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373134,Tamil Nadu,,,,,சிவாடி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373137,Tamil Nadu,,,,,மாதிரவேளூர் அச்சம்தீர்த்த பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373138,Tamil Nadu,,,,,பிளியனூர் பிடாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373139,Tamil Nadu,,,,,காமாட்சிபுரம் விஜயராகவ் பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373140,Tamil Nadu,,,,,பிளியனூர் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373143,Tamil Nadu,,,,,முதுக்கம்பட்டி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373144,Tamil Nadu,,,Annalakrahaaram Vengataajalapadhi Swamy temple,,அண்ணலக்ரஹாரம் வெங்கடாஜலபதி சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373147,Tamil Nadu,,,,,வட்டுவன அள்ளி மொரப்பூர் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373148,Tamil Nadu,,,,,நாலூர் வரதராஜ பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373149,Tamil Nadu,,,Elumichchangaapaalaiyam Singapperumaal temple,,எலுமிச்சங்காபாளையம் சிங்கப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373153,Tamil Nadu,,,,,நந்திவனம் நந்திநாதப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373155,Tamil Nadu,,,,,சமுத்தினார்குடி வெங்கடேசபெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373158,Tamil Nadu,,,,,துகிலி வெங்கடாஜலபதி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373159,Tamil Nadu,,,,,ஸ்ரீரங்கராஜபுரம் ஸ்ரீ ரங்கநாதப் பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373161,Tamil Nadu,,,,,கீழையூர் லெஷ்மி நாராயண பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373163,Tamil Nadu,,,,,மாதிரிமங்கலம் ஆதிகேசவபெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373165,Tamil Nadu,,,,,பாபுராஜபுரம் லெட்சுமிநாராயண பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373167,Tamil Nadu,,,,,மாதிரிமங்கலம் லெட்சுமி நாராயணபெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31373169,Tamil Nadu,,,,,திருமுல்லைவாசல் வரதராஜபெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
