qid,state_name,lat,lon,name_en,name_hi,name_ta,name_te,name_kn,name_ml,name_bn,name_or,name_mr,name_gu,image_url,deity,religion,architecture_style,commissioned_by,founded_by,inception,heritage_status,inscription,commons_category,wiki_image_url,best_image_url,image_license,image_author,wikipedia_en
Q7132477,Odisha,20.243889,85.843889,Papanasini Siva Temple,,,పాపనాశిని శివాలయం,,,,ପାପନାଶିନୀ ଦେଉଳ,,,http://commons.wikimedia.org/wiki/Special:FilePath/Papanasini%20Temple%202.jpg?width=640,,,,,,,,,"Papanasini Siva Temple, Bhubaneswar",https://upload.wikimedia.org/wikipedia/commons/5/5b/Papanasini_Temple_2.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Papanasini_Temple_2.jpg,CC BY-SA 4.0,Gayatree_Tripathy,https://en.wikipedia.org/wiki/Papanasini_Siva_Temple
Q7134073,Odisha,20.253056,85.843333,Paradaresvara Siva Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Paradesvara%20Temple.jpg?width=640,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/b/b2/Paradesvara_Temple.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Paradesvara_Temple.jpg,FAL,Dr. Sadasiba Pradhan and team,https://en.wikipedia.org/wiki/Paradaresvara_Siva_Temple
Q7140073,Odisha,20.233333,85.850000,Parsurameswara Temple,परशुरामेश्वर मंदिर,பரசுராமேசுவரர் கோவில்,పరశురామేశ్వర్ ఆలయం,ಪರಶುರಮೇಶ್ವರ ದೇವಾಲಯ,പരശുരാമേശ്വര ക്ഷേത്രം,পরশুরামেশ্বর মন্দির,ପର୍ଶୁରାମେଶ୍ଵର ମନ୍ଦିର,,,http://commons.wikimedia.org/wiki/Special:FilePath/Parasurameswar%20temple%20with%20linga.jpg?width=640,Shiva,,,,,,Monument of National Importance,,Parsurameswara Temple,https://upload.wikimedia.org/wikipedia/commons/4/4d/Parsurameswara_temple_complex.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4d/Parsurameswara_temple_complex.jpg,CC BY-SA 4.0,Teamdetourodisha,https://en.wikipedia.org/wiki/Parsurameswara_Temple
Q7288686,Odisha,19.854580,86.059211,Ramachandi Temple,,,,,,,ରାମଚଣ୍ଡୀ ମନ୍ଦିର,,,http://commons.wikimedia.org/wiki/Special:FilePath/Temple%20of%20Goddess%20%27Ramachandi%27%20beside%20Kushabhadra%20river%20in%20Odisha%2013.jpg?width=640,,,,,,,,,Ramachandi temple,https://upload.wikimedia.org/wikipedia/commons/a/ab/Maa_Ramachnadi_Temple.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ab/Maa_Ramachnadi_Temple.jpg,CC BY-SA 4.0,ArunKuRout,https://en.wikipedia.org/wiki/Ramachandi_Temple
Q7418651,Odisha,20.244722,85.835000,Sankarananda Matha,,,శంకరానంద మఠం,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sankarananda%20matha%20burial%20temple%201.png?width=640,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/7/76/Sankarananda_matha_burial_temple_1.png,https://upload.wikimedia.org/wikipedia/commons/7/76/Sankarananda_matha_burial_temple_1.png,FAL,Dr sadashiv pradhan,https://en.wikipedia.org/wiki/Sankarananda_Matha
Q7423024,Odisha,20.701194,86.417578,Sarala Temple,,,,,സരള ക്ഷേത്രം,,ସାରଳା ମନ୍ଦିର,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sarala%20Temple%20Small.JPG?width=640,,,,,,,,,Sarala temple,https://upload.wikimedia.org/wikipedia/commons/6/6a/Sarala_Temple_Small.JPG,https://upload.wikimedia.org/wikipedia/commons/6/6a/Sarala_Temple_Small.JPG,CC BY-SA 3.0,Sujit kumar,https://en.wikipedia.org/wiki/Sarala_Temple
Q752091,Odisha,19.887444,86.094596,Konark Sun Temple,कोणार्क सूर्य मंदिर,கொனார்க் சூரியன் கோயில்,కోణార్క సూర్య దేవాలయం,ಕಾಲ್ಕಾ-ಶಿಮ್ಲಾ ಪರ್ವತ ರೈಲುಮಾರ್ಗ,കൊണാർക്ക് സൂര്യക്ഷേത്രം,কোণার্ক সূর্য মন্দির,କୋଣାର୍କ ସୂର୍ଯ୍ୟ ମନ୍ଦିର,कोणार्क सूर्य मंदिर,કોણાર્ક સૂર્ય મંદિર,http://commons.wikimedia.org/wiki/Special:FilePath/Konark%20Sun%20Temple%20%2880031%29.jpg?width=640,solar deity,,Kalinga architecture,,,1201-01-01T00:00:00Z,World Heritage Site,,Konark Sun Temple,https://upload.wikimedia.org/wikipedia/commons/4/47/Konarka_Temple.jpg,https://upload.wikimedia.org/wikipedia/commons/4/47/Konarka_Temple.jpg,CC BY-SA 4.0,Subham9423,https://en.wikipedia.org/wiki/Konark_Sun_Temple
Q763027,Odisha,19.804722,85.818333,Mausi Maa Temple,,,,,,,ମାଉସୀ ମା’ ମନ୍ଦିର,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maushi%20Maa%20Temple%2C%20Puri%2C%20Odisha.JPG?width=640,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/53/Maushi_Maa_Temple%2C_Puri%2C_Odisha.JPG,https://upload.wikimedia.org/wikipedia/commons/5/53/Maushi_Maa_Temple%2C_Puri%2C_Odisha.JPG,CC BY-SA 3.0,Aditya Mahar,https://en.wikipedia.org/wiki/Mausi_Maa_Temple
Q7635703,Odisha,20.240800,85.836700,Suka Temple,,,శుక ఆలయం,ಸುಖಾ ದೇವಾಲಯ,,সুখ মন্দির,ଶୁକ ମନ୍ଦିର,,,http://commons.wikimedia.org/wiki/Special:FilePath/Suka%20%28Sua%29%20Deula%20at%20Bhubaneswar%2C%20Odisha.jpg?width=640,Shiva,,,,,,,,Sukasari temple,https://upload.wikimedia.org/wikipedia/commons/3/3d/Suka_%28Sua%29_Deula_at_Bhubaneswar%2C_Odisha.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3d/Suka_%28Sua%29_Deula_at_Bhubaneswar%2C_Odisha.jpg,CC BY-SA 4.0,Prateek Pattanaik,https://en.wikipedia.org/wiki/Suka_Temple
Q7903409,Odisha,20.250600,85.855000,Uttaresvara Siva Temple,,,ఉత్తరేశ్వర శివాలయం,ಉತ್ತರೇಶ್ವರ ಶಿವ ದೇವಾಲಯ,,উত্তরেশ্বর শিবমন্দির,ଉତ୍ତରେଶ୍ଵର ଶିବ ମନ୍ଦିର,,,http://commons.wikimedia.org/wiki/Special:FilePath/Uttaresvara%20Siva%20Temple..png?width=640,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/53/Uttareswara_Temple.jpg,https://upload.wikimedia.org/wikipedia/commons/5/53/Uttareswara_Temple.jpg,CC BY-SA 4.0,Prateek Pattanaik,https://en.wikipedia.org/wiki/Uttaresvara_Siva_Temple
Q7915407,Odisha,20.858300,86.085600,Varahanatha Temple,,,,,,,ବରାହ ମନ୍ଦିର,,,http://commons.wikimedia.org/wiki/Special:FilePath/Varahanatha%20Temple%20Front%20View.JPG?width=640,,,,,,,Monument of National Importance,,Varahanatha Temple (Jajpur),https://upload.wikimedia.org/wikipedia/commons/f/f9/Varahanatha_Temple_Front_View.JPG,https://upload.wikimedia.org/wikipedia/commons/f/f9/Varahanatha_Temple_Front_View.JPG,CC BY-SA 3.0,Rajku6070,https://en.wikipedia.org/wiki/Varahanatha_Temple
Q83009,Odisha,19.804700,85.818300,Vimala Temple,विमला शक्तिपीठ,விமலா தேவி சக்தி பீடக் கோவில்,,,,বিমলা মন্দির,ବିମଳା ଶକ୍ତିପୀଠ,,વિમળા શક્તિપીઠ,http://commons.wikimedia.org/wiki/Special:FilePath/Minor%20temples%20in%20Jagannath%20Puri.jpg?width=640,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/fd/Minor_temples_in_Jagannath_Puri.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/Minor_temples_in_Jagannath_Puri.jpg,Public domain,"Mukherji, Poorno Chander",https://en.wikipedia.org/wiki/Vimala_Temple
Q84361886,Odisha,,,Baladevajiu Temple,,,,,,বলদেবজিউ মন্দির,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Baladevajiu%20Temple%20-%202016-06-16%20-%20Copy.jpg?width=640,,,,,,,State Protected Monument,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Baladevajiu%20Temple%20-%202016-06-16%20-%20Copy.jpg?width=640,CC BY-SA 4.0,Dillipwiki,
Q84362054,Odisha,,,Paramahansa Temple,,,,,,পরমহংস মন্দির,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Parama%20Hansanath%20Temple.jpg?width=640,,,,,,,State Protected Monument,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Parama%20Hansanath%20Temple.jpg?width=640,CC BY-SA 4.0,Meera Santoshi,
Q84362157,Odisha,,,Nadara Ramachandi Temple,,,,,,নাদারা রামচন্ডী মন্দির,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nadara%20Ramachandi%20Temple.jpg?width=640,,,,,,,State Protected Monument,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nadara%20Ramachandi%20Temple.jpg?width=640,CC BY-SA 3.0,ସରୋଜ କୁମାର ବେହେରା,
Q84362423,Odisha,,,Akhandalesvara Temple,,,,,,অখন্ডলেশ্বর মন্দির,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Akhandaleswar%20Temple.jpg?width=640,,,,,,,State Protected Monument,,"Akhandaleswar Temple, Kakarudrapur",,http://commons.wikimedia.org/wiki/Special:FilePath/Akhandaleswar%20Temple.jpg?width=640,CC BY-SA 4.0,TaranisenPattnaik,
Q84362499,Odisha,,,Laxmanesvar Group of Temples,,,,,,লক্ষণেশ্বর মন্দিরসমূহ,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Lakshmaneshvar%20temple%20%283%29.jpg?width=640,,,,,,,State Protected Monument,,Lakshmanesvara temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Lakshmaneshvar%20temple%20%283%29.jpg?width=640,CC BY-SA 4.0,Ssriram mt,
Q84362528,Odisha,,,Svarnajalesvara Temple,,,,,,"স্বর্ণজলেশ্বর  মন্দির, খুরদা",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Subarna%20Jaleswara%20temple.jpg?width=640,,,,,,,State Protected Monument,,Swarnajaleswara Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Subarna%20Jaleswara%20temple.jpg?width=640,CC BY-SA 4.0,Gayatree Tripathy,
Q97147580,Odisha,20.566667,86.016667,Pancha Pandava temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Pancha%20Pandava%20temple.jpg?width=640,,,,,,,Monument of National Importance,,Pancha Pandava temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Pancha%20Pandava%20temple.jpg?width=640,CC BY-SA 4.0,Anup525,
Q97147582,Odisha,20.333333,85.400000,Durga temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Durga%20temple%20Baideswsr.%20jpg.jpg?width=640,,,,,,,Monument of National Importance,,"Durga temple, Baideswar",,http://commons.wikimedia.org/wiki/Special:FilePath/Durga%20temple%20Baideswsr.%20jpg.jpg?width=640,CC BY-SA 4.0,Anup525,
Q97147586,Odisha,20.352585,85.518814,Mahimamani Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mahimamani%20Temple.jpg?width=640,,,,,,,Monument of National Importance,,Mahimamani Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Mahimamani%20Temple.jpg?width=640,CC BY-SA 4.0,Anup525,
Q97147604,Odisha,20.866667,84.300000,Temple of Nilamadhava and Sidheswara,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Charisambhu.jpg?width=640,,,,,,,Monument of National Importance,,Temple of Nilamadhava and Sidheswara,,http://commons.wikimedia.org/wiki/Special:FilePath/Charisambhu.jpg?width=640,CC BY-SA 4.0,Anup525,
Q97147606,Odisha,20.800000,84.333333,"Paschima Somnatha, Bhubanesvara and Kapilesvara temples",,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Paschima%20Somanath.jpg?width=640,,,,,,,Monument of National Importance,,"Paschima Somnatha, Bhubanesvara and Kapilesvara temples",,http://commons.wikimedia.org/wiki/Special:FilePath/Paschima%20Somanath.jpg?width=640,CC BY-SA 4.0,Anup525,
Q97147616,Odisha,,,Bakeswar temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bhaskeswar%20Temple.JPG?width=640,,,,,,,Monument of National Importance,,Bakeswar temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Bhaskeswar%20Temple.JPG?width=640,CC BY-SA 3.0,Radeeh,
Q97147638,Odisha,20.250000,85.833333,Sisiresvara temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Vaitala%20n%20sisireswara.jpg?width=640,,,,,,,Monument of National Importance,,Sisiresvara Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Vaitala%20n%20sisireswara.jpg?width=640,CC BY-SA 3.0,Smaranika123,
Q97147703,Odisha,,,Daksha Prajapati temple,,,,,,,ଦକ୍ଷ ପ୍ରଜାପତି ମନ୍ଦିର,,,http://commons.wikimedia.org/wiki/Special:FilePath/Daksha%20Prajapati%20Temple.jpg?width=640,,,,,,,Monument of National Importance,,"Daksha Prajapati Temple, Banapur",,http://commons.wikimedia.org/wiki/Special:FilePath/Daksha%20Prajapati%20Temple.jpg?width=640,CC BY-SA 4.0,Anup525,
Q97147711,Odisha,20.828993,86.339760,Trilochaneswar Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Trilochaneswar%20Temple.jpg?width=640,,,,,,,Monument of National Importance,,Trilochaneswar Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Trilochaneswar%20Temple.jpg?width=640,CC BY-SA 4.0,Anup525,
Q97147717,Odisha,20.900000,85.633333,Kapileswar Mahadev Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Kapileswar%20Mahadev%20Temple.jpg?width=640,,,,,,,Monument of National Importance,,Kapileswar Mahadev Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Kapileswar%20Mahadev%20Temple.jpg?width=640,CC BY-SA 4.0,Anup525,
Q97147721,Odisha,20.800000,85.666667,Annakoteswar Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Annakoteswar%20Temple.jpg?width=640,,,,,,,Monument of National Importance,,Annakoteswar Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Annakoteswar%20Temple.jpg?width=640,CC BY-SA 4.0,Anup525,
